20,40,60,zip,total,0,80
120,107,244,78067,695,201,23
1214,1631,880,78069,5874,2061,88
2787,5018,3685,78070,15559,3391,678
1694,1267,513,78071,4510,844,192
52,104,116,78072,404,112,20
2371,2539,1046,78073,9269,3128,185
12,40,17,78075,166,97,0
3807,2651,1746,78076,13202,4673,325
1888,1795,1605,78101,6911,1401,222
9581,8094,3295,78102,28648,6796,882
0,31,24,78104,65,10,0
51,88,57,78107,296,100,0
9482,10331,3692,78108,35986,12070,411
11818,9859,3968,78109,40093,13926,522
2358,2040,1045,78112,8129,2581,105
585,871,510,78113,2877,784,127
4675,6233,4297,78114,22409,6179,1025
45,102,101,78116,362,97,17
66,114,192,78117,453,58,23
1171,833,581,78118,3862,1107,170
2774,1906,924,78119,7521,1623,294
2965,4113,1682,78121,12726,3612,354
11,38,158,78122,291,47,37
522,700,659,78123,2527,545,101
1254,2046,1176,78124,5961,1344,141
11,26,33,78125,75,2,3
19150,17633,10805,78130,70055,19766,2701
4842,8284,5972,78132,26918,7156,664
4001,5367,4963,78133,18942,3711,900
1054,836,489,78140,3736,1297,60
78,147,117,78141,484,103,39
66,28,3,78142,153,42,14
86,105,0,78143,516,325,0
0,13,27,78144,40,0,0
11,25,18,78145,91,26,11
145,107,110,78146,559,172,25
587,561,316,78147,2156,645,47
6141,5244,3569,78148,21456,5755,747
20,0,0,78150,20,0,0
352,394,324,78151,1529,409,50
505,671,356,78152,2155,518,105
9778,10937,5543,78154,38293,11041,994
12460,11867,8491,78155,47469,12281,2370
236,239,164,78159,993,307,47
919,1172,1164,78160,4424,995,174
138,217,106,78161,628,157,10
133,111,34,78162,410,115,17
1674,3214,2539,78163,10703,2971,305
554,602,1073,78164,3048,545,274
13408,12563,6941,78201,47500,12707,1881
3497,2660,1568,78202,12178,4125,328
2183,1515,890,78203,6456,1677,191
3766,3449,2082,78204,12454,2838,319
265,269,375,78205,1041,36,96
15725,12691,6760,78207,54071,17253,1642
1487,1163,642,78208,4704,1298,114
10023,11264,7563,78209,41274,9538,2886
10435,9729,5952,78210,37801,10580,1105
9236,7655,4962,78211,31952,9344,755
8130,7328,5466,78212,28664,6548,1192
14161,10505,5765,78213,43394,11344,1619
7141,6609,3106,78214,26013,8328,829
1657,586,226,78215,2686,178,39
15472,9764,5512,78216,41042,9094,1200
10174,8684,4886,78217,33803,8707,1352
11053,8047,4944,78218,35384,10046,1294
3908,3940,2428,78219,16376,5698,402
4225,3539,2921,78220,16833,5302,846
11572,9545,5489,78221,40249,12311,1332
6832,5926,3395,78222,24189,7404,632
16205,13661,6517,78223,54517,16687,1447
6591,4834,2803,78224,21636,7003,405
3590,3423,2180,78225,13933,4090,650
1877,1663,1046,78226,6755,1896,273
14112,10366,6225,78227,49793,17686,1404
17182,15143,9208,78228,62371,18489,2349
14917,6614,3114,78229,32338,6931,762
14562,10826,7268,78230,45104,10624,1824
1796,2472,2046,78231,8453,1875,264
10879,9597,7789,78232,38054,8217,1572
13803,11750,7913,78233,47700,13186,1048
2172,608,36,78234,5552,2736,0
613,111,126,78235,1062,212,0
3707,248,0,78236,7048,3093,0
10402,9078,5337,78237,37508,11259,1432
7763,6077,3675,78238,25300,7119,666
7328,7438,4843,78239,28373,7469,1295
22489,12336,7101,78240,58207,14198,2083
10422,7057,3529,78242,33219,11663,548
316,0,0,78243,413,97,0
9325,7864,3620,78244,30618,9413,396
24601,15502,6219,78245,72277,24785,1170
15525,14411,7326,78247,52885,14669,954
3182,4056,3245,78248,14372,3533,356
23095,11713,6517,78249,56674,14309,1040
17157,17143,7957,78250,60906,17404,1245
21175,14145,5978,78251,58522,16601,623
4394,2307,662,78252,10593,3150,80
12021,10483,4443,78253,41188,13529,712
18164,12905,4924,78254,56329,19555,781
3139,4285,2069,78255,14507,4699,315
3463,2417,1034,78256,9423,2416,93
1496,1488,1169,78257,6107,1757,197
10585,13278,5742,78258,45966,14507,1854
6248,7419,3861,78259,25873,7951,394
6254,8535,3408,78260,27907,9283,427
4525,4762,1796,78261,17143,5874,186
1464,1372,1014,78263,5072,1091,131
2371,2568,1607,78264,10188,3486,156
1078,1911,1574,78266,6746,1992,191
228,258,205,78330,975,257,27
7689,6659,4959,78332,28641,8458,876
0,0,0,78335,0,0,0
3270,2769,2355,78336,11828,2904,530
9,6,4,78338,46,27,0
109,148,64,78339,433,94,18
81,80,157,78340,461,114,29
427,509,390,78341,2100,637,137
94,72,88,78342,361,107,0
974,1203,707,78343,4374,1308,182
57,53,84,78344,270,63,13
177,141,164,78349,685,137,66
101,19,92,78351,391,159,20
29,46,11,78352,271,146,39
40,28,98,78353,206,13,27
2220,1493,1100,78355,7309,2263,233
906,666,404,78357,2912,864,72
234,115,202,78358,682,54,77
628,493,255,78359,2056,645,35
1187,1021,1266,78361,5357,1726,157
2750,2484,1490,78362,9907,2949,234
10383,5526,4229,78363,29963,9040,785
2148,2487,1797,78368,9620,2773,415
86,102,67,78369,480,191,34
1038,1164,830,78370,4718,1515,171
74,91,73,78371,307,69,0
1585,1300,492,78372,6233,2671,185
791,1549,889,78373,4084,663,192
4348,4561,2559,78374,17661,5591,602
659,740,599,78375,3055,783,274
152,115,261,78376,760,173,59
814,969,788,78377,3770,1024,175
390,408,355,78379,1576,394,29
6152,5986,3735,78380,24126,7373,880
3722,5900,6134,78382,21537,4703,1078
630,1093,1233,78383,4077,846,275
1479,1471,836,78384,5635,1618,231
114,148,69,78385,483,136,16
2823,2481,1523,78387,10062,3074,161
399,471,285,78389,1623,396,72
1312,1424,812,78390,5197,1483,166
80,57,39,78391,251,64,11
407,595,518,78393,2130,518,92
1918,1518,763,78401,5445,804,442
18,120,92,78402,272,17,25
4757,4899,3240,78404,18467,4777,794
4209,4066,2535,78405,15469,4082,577
661,360,305,78406,1784,449,9
975,865,515,78407,3456,1022,79
3311,3011,1868,78408,12606,4077,339
731,656,421,78409,2733,859,66
7554,6388,4132,78410,27087,8249,764
6902,7184,4827,78411,26570,6609,1048
13103,7757,5356,78412,39286,11711,1359
12163,10357,6256,78413,40070,10236,1058
11890,9152,4539,78414,38343,11467,1295
10840,9829,6532,78415,40496,12223,1072
3781,3380,2805,78416,15493,4768,759
1104,1137,606,78417,4176,1219,110
8687,8505,5945,78418,31120,7267,716
504,46,17,78419,919,347,5
18609,14056,9551,78501,64340,19220,2904
5890,5162,3310,78503,22877,7572,943
14603,13450,7244,78504,53665,17612,756
9404,7089,4076,78516,35223,13408,1246
16428,13639,8549,78520,62804,22252,1936
24651,20130,12053,78521,92975,33779,2362
12401,12054,5011,78526,47125,16715,944
210,163,94,78535,678,211,0
133,125,38,78536,400,101,3
12607,8176,5244,78537,45606,18512,1067
2715,2112,1704,78538,10912,3986,395
10110,8367,3768,78539,34991,11745,1001
14209,9317,3699,78541,44387,16442,720
23216,16423,5349,78542,75822,29982,852
2170,2045,1178,78543,8886,3266,227
139,112,67,78545,521,203,0
186,174,105,78548,649,178,6
171,132,194,78549,925,398,30
14136,11011,7456,78550,52746,18252,1891
9400,9046,5804,78552,38352,12157,1945
3649,3223,1518,78557,13859,5215,254
399,214,185,78558,1121,270,53
2893,3115,2136,78559,12579,3925,510
1202,934,604,78560,4846,1974,132
242,165,74,78561,772,267,24
1496,877,423,78562,4099,1250,53
8,104,40,78563,167,7,8
50,0,25,78564,171,96,0
46,36,51,78565,133,0,0
4533,4741,1776,78566,18120,6758,312
144,130,103,78567,521,120,24
966,1063,725,78569,4110,1201,155
9076,6370,4425,78570,34560,13937,752
18750,17257,12237,78572,78770,27344,3182
10710,8254,3601,78573,38420,15325,530
16789,13131,5324,78574,61238,25260,734
2495,2479,1197,78575,9762,3360,231
2870,1861,798,78576,11044,5397,118
20858,15876,9211,78577,76821,28860,2016
2969,2781,2603,78578,11727,2947,427
1601,1114,637,78579,4775,1422,1
5352,2882,2037,78580,14943,4197,475
12531,8654,4626,78582,42644,16019,814
1308,1426,1956,78583,6820,1721,409
4186,4054,3364,78584,18757,6644,509
64,88,68,78585,313,79,14
14388,12090,7092,78586,56086,20496,2020
30,77,32,78588,198,59,0
11394,8887,4435,78589,40709,14801,1192
66,95,40,78590,288,84,3
72,109,30,78591,285,63,11
231,126,242,78592,936,324,13
1550,1443,854,78593,6114,2167,100
463,353,357,78594,1632,449,10
1710,1394,625,78595,6330,2486,115
17363,13756,8366,78596,65013,23070,2458
336,904,1229,78597,2856,274,113
0,60,32,78598,95,0,3
6472,7605,5784,78602,28027,7303,863
1377,1357,1654,78605,5955,1463,104
856,1824,1537,78606,5552,1113,222
0,0,70,78607,77,0,7
77,120,147,78608,387,43,0
189,514,828,78609,1948,237,180
9991,8336,4472,78610,32692,9706,187
3148,3149,2841,78611,13016,3173,705
2736,3737,1987,78612,12484,3757,267
21172,22668,7484,78613,77779,24850,1605
116,135,166,78614,556,105,34
190,277,228,78615,931,183,53
2000,2044,1085,78616,7518,2275,114
8570,7290,1758,78617,27900,10177,105
40,91,139,78618,353,39,44
604,1342,891,78619,4124,1214,73
2832,4985,3031,78620,15452,4293,311
6015,5543,3474,78621,22261,6618,611
37,84,43,78622,200,36,0
137,201,251,78623,781,135,57
3485,5168,6403,78624,21687,4915,1716
9527,8390,4497,78626,32529,9044,1071
6297,8286,6681,78628,30322,7632,1426
2957,3064,2174,78629,12341,3596,550
495,746,633,78631,2729,668,187
130,289,177,78632,821,176,49
1971,4287,12422,78633,24727,3084,2963
9216,7869,2515,78634,29770,9943,227
79,13,38,78635,214,84,0
660,837,1363,78636,3882,775,247
379,732,339,78638,2103,563,90
1245,2062,2463,78639,8046,1632,644
15825,13448,5090,78640,52981,17895,723
16567,17176,6629,78641,60135,19026,737
2666,3303,1601,78642,11087,3228,289
1080,1473,1844,78643,5901,1109,395
5141,5198,2674,78644,18287,4729,545
1766,3874,2822,78645,10705,1867,376
1753,1870,1581,78648,7791,2081,506
468,392,356,78650,1663,416,31
1465,1148,1132,78652,4965,947,273
5761,5619,2027,78653,20822,7122,293
4002,4589,4537,78654,18488,4366,994
688,1014,631,78655,3415,1008,74
783,626,360,78656,2513,744,0
1060,1261,2123,78657,5868,771,653
696,942,546,78659,3136,746,206
25459,24805,8619,78660,85450,25561,1006
79,122,62,78661,416,127,26
571,627,541,78662,2485,692,54
159,275,215,78663,913,251,13
18349,16971,6038,78664,61361,19202,801
12707,12868,4455,78665,46109,15346,733
35733,12614,7788,78666,77355,19725,1495
1565,3725,2961,78669,11375,2785,339
27,52,54,78670,164,11,20
88,190,164,78671,626,153,31
160,298,576,78672,1248,131,83
49,140,106,78675,384,80,9
2316,3898,3901,78676,13231,2556,560
0,21,18,78677,45,6,0
13960,17027,6576,78681,57234,18883,788
4432,1776,1455,78701,7875,124,88
9632,5263,2657,78702,22876,4637,687
7548,5403,3203,78703,20788,4303,331
22793,11126,4699,78704,47158,7934,606
19874,1430,678,78705,33075,11067,26
348,0,0,78712,845,497,0
8046,8270,2227,78717,27764,8820,401
359,693,330,78719,2007,573,52
4552,3301,1478,78721,12447,2749,367
3595,1479,838,78722,7254,1087,255
12333,7968,3837,78723,33170,8330,702
8133,5157,1615,78724,24833,9762,166
2481,2187,757,78725,7517,2082,10
4387,4397,1457,78726,14610,4231,138
11088,7775,4021,78727,28999,5657,458
8269,5494,2492,78728,21245,4633,357
12065,7565,3389,78729,29434,5940,475
1987,3128,1319,78730,8933,2213,286
8699,6971,4621,78731,27447,5611,1545
2516,6159,2050,78732,17762,6523,514
1263,3175,1291,78733,8754,2922,103
3038,6146,4419,78734,18722,4420,699
4974,5148,2465,78735,17919,4487,845
1796,2732,1362,78736,8199,1925,384
2652,5398,2941,78737,15879,4656,232
2438,5410,2567,78738,15746,4862,469
3539,6773,2631,78739,20191,6886,362
28378,9396,2782,78741,52307,11307,444
141,147,132,78742,517,71,26
17478,11161,3335,78744,48432,16035,423
23939,16456,8639,78745,62220,11823,1363
5586,9222,5015,78746,28268,7574,871
6902,4797,2787,78747,20954,6087,381
19299,12384,5869,78748,49142,11032,558
12087,11161,4824,78749,37453,8665,716
7992,8882,5344,78750,30758,7844,696
9199,2858,1208,78751,14949,1576,108
8743,4328,1649,78752,20302,5347,235
22269,13667,5166,78753,58693,16696,895
8425,5869,2461,78754,23858,6937,166
3569,2165,1169,78756,8377,1252,222
8373,6840,3090,78757,24059,4906,850
20148,10201,4819,78758,46618,10730,720
13085,12163,7182,78759,41847,7864,1553
5710,4856,3567,78801,22156,6912,1111
72,189,0,78802,549,288,0
213,258,250,78827,1110,333,56
44,25,24,78828,104,0,11
220,333,159,78829,1195,458,25
185,204,227,78830,867,161,90
985,1024,661,78832,3631,768,193
293,345,367,78833,1403,247,151
2080,1736,1271,78834,8662,3314,261
28,0,83,78836,165,0,54
6,70,59,78837,190,31,24
0,18,164,78838,202,0,20
2568,2087,1422,78839,9251,2886,288
13442,10192,7457,78840,48317,15514,1712
352,0,0,78843,409,57,0
235,357,331,78850,1306,326,57
0,13,13,78851,33,7,0
15068,12579,7071,78852,55879,19820,1341
27,30,36,78860,122,29,0
4256,3394,2006,78861,13782,3594,532
248,257,169,78870,1031,280,77
0,21,25,78871,46,0,0
369,410,329,78872,1724,577,39
198,462,475,78873,1920,491,294
142,254,314,78877,1183,401,72
0,21,84,78879,215,0,110
422,431,542,78880,1833,378,60
487,451,553,78881,2321,739,91
10,10,55,78883,200,18,107
116,272,311,78884,977,222,56
0,34,41,78885,86,5,6
35,82,187,78886,336,22,10
11,61,140,78931,266,54,0
69,171,206,78932,583,100,37
71,455,363,78933,1138,116,133
1211,1261,1506,78934,6238,1796,464
293,412,367,78935,1509,317,120
112,56,84,78938,337,85,0
409,588,741,78940,2387,487,162
562,764,826,78941,2791,522,117
2049,2049,1496,78942,8499,2458,447
41,70,100,78943,231,20,0
48,212,160,78944,521,90,11
2069,2696,2046,78945,10107,2555,741
113,332,354,78946,860,45,16
979,1175,1053,78947,4605,1198,200
71,332,164,78948,743,161,15
167,138,104,78949,768,308,51
361,572,707,78950,2000,304,56
0,0,0,78951,0,0,0
138,366,198,78953,874,133,39
132,341,494,78954,1170,97,106
1097,1316,1334,78956,5518,1283,488
1839,2689,1801,78957,9310,2412,569
354,658,418,78959,2047,515,102
830,1562,1265,78962,5200,1221,322
303,227,201,78963,1174,375,68
18,63,91,79001,201,19,10
48,59,35,79003,210,57,11
493,393,258,79005,1653,450,59
3822,3872,2090,79007,14415,4077,554
653,418,214,79009,1921,597,39
89,171,125,79010,1008,618,5
25,90,52,79011,209,36,6
226,460,70,79012,1272,516,0
920,861,305,79013,3707,1618,3
922,1023,593,79014,4119,1442,139
7033,4691,2886,79015,21576,6371,595
34,0,0,79016,133,99,0
78,53,66,79018,272,56,19
338,501,380,79019,1756,445,92
23,54,9,79021,142,55,1
3298,3013,1516,79022,11488,3321,340
114,136,58,79024,470,140,22
0,20,0,79025,39,19,0
1074,1123,965,79027,5090,1769,159
4512,3623,1929,79029,16010,5444,502
339,348,196,79031,1397,458,56
67,19,33,79032,180,58,3
10,28,35,79033,87,14,0
134,114,122,79034,634,236,28
1202,1159,758,79035,4892,1593,180
1208,1071,1276,79036,5253,1423,275
141,231,232,79039,951,293,54
518,409,236,79040,1771,569,39
743,727,526,79041,3199,1049,154
308,236,190,79042,1136,335,67
352,325,195,79043,1443,486,85
118,211,71,79044,651,229,22
5008,4341,2688,79045,19066,6494,535
134,145,115,79046,636,196,46
0,32,0,79051,32,0,0
357,217,240,79052,1166,299,53
43,56,36,79053,185,50,0
124,121,143,79054,527,134,5
10,29,23,79056,84,22,0
335,297,403,79057,1595,489,71
0,0,0,79058,0,0,0
148,134,191,79059,705,213,19
87,107,46,79061,392,136,16
48,59,52,79062,226,53,14
107,170,108,79063,661,215,61
460,722,402,79064,2364,614,166
5787,5324,3210,79065,21082,5713,1048
606,940,488,79068,3043,929,80
2607,2516,1209,79070,10183,3634,217
7501,6356,3599,79072,26829,8372,1001
30,133,53,79078,275,56,3
515,763,552,79079,2696,726,140
90,140,169,79080,562,147,16
922,1029,687,79081,4065,1297,130
54,71,30,79082,276,111,10
482,486,574,79083,2155,538,75
575,646,388,79084,2384,718,57
0,10,9,79085,25,6,0
494,635,449,79086,2283,631,74
140,135,155,79087,591,137,24
1634,1139,1152,79088,5756,1555,276
18,78,11,79091,153,46,0
251,288,176,79092,985,250,20
44,0,13,79093,77,20,0
0,59,3,79094,77,0,15
647,665,498,79095,2699,711,178
593,530,345,79096,2231,663,100
267,256,170,79097,1037,289,55
154,65,77,79098,521,183,42
546,530,423,79101,2185,306,380
2976,2152,1338,79102,9586,2945,175
2905,2694,1575,79103,10880,3463,243
1797,1627,944,79104,6727,2166,193
0,0,0,79105,0,0,0
8414,6469,3989,79106,27883,7551,1460
10468,7438,3845,79107,35188,12991,446
4615,5912,2528,79108,16479,3030,394
12478,10600,7590,79109,44211,11532,2011
6085,4360,2446,79110,19242,5861,490
877,463,110,79111,2060,608,2
5904,6117,3301,79118,22279,6543,414
4430,3889,2750,79119,15884,4307,508
1481,1719,1878,79121,6582,1119,385
1857,2292,1796,79124,8720,2520,255
2773,1262,1109,79201,7066,1545,377
46,74,37,79220,276,103,16
307,253,242,79225,1075,241,32
650,644,699,79226,2967,832,142
259,396,350,79227,1454,329,120
57,119,120,79229,399,75,28
59,51,15,79230,195,54,16
48,0,0,79231,100,52,0
7,32,27,79233,89,18,5
15,3,25,79234,57,8,6
873,810,681,79235,3621,1101,156
91,83,18,79236,269,68,9
98,101,138,79237,429,70,22
25,23,85,79239,178,38,7
0,0,0,79240,0,0,0
511,515,424,79241,2196,600,146
6,15,25,79243,51,5,0
193,119,158,79244,753,262,21
430,598,608,79245,2467,716,115
22,16,16,79247,78,24,0
227,367,392,79248,1442,407,49
399,376,276,79250,1479,363,65
0,6,11,79251,23,0,6
604,793,688,79252,2996,763,148
141,186,158,79255,670,171,14
63,62,80,79256,285,35,45
224,223,200,79257,932,192,93
12,7,5,79258,47,0,23
16,8,0,79259,36,12,0
78,72,86,79261,394,108,50
820,898,670,79311,3615,1092,135
200,323,176,79312,1020,224,97
457,388,248,79313,1738,537,108
14,11,20,79314,70,12,13
3025,2560,1886,79316,11510,3552,487
365,501,473,79322,1927,507,81
1827,1809,881,79323,7367,2725,125
4,29,0,79324,67,33,1
543,601,432,79325,2492,773,143
83,19,0,79326,153,51,0
868,827,511,79329,3216,866,144
118,96,34,79330,316,53,15
4114,2800,1831,79331,12742,3413,584
4583,3930,2914,79336,17229,5237,565
1792,1262,1176,79339,6624,2141,253
180,64,72,79342,535,207,12
405,396,239,79343,1653,538,75
13,15,3,79344,95,64,0
260,195,154,79345,920,287,24
550,489,393,79346,2251,748,71
1835,1376,1244,79347,7212,2485,272
87,79,58,79350,339,109,6
300,335,258,79351,1436,491,52
28,15,2,79353,54,9,0
451,495,315,79355,1889,602,26
1974,2247,828,79356,6372,1192,131
567,508,377,79357,2260,713,95
230,308,179,79358,1080,300,63
700,554,538,79359,2900,1089,19
4270,3495,1425,79360,15623,6027,406
1217,1658,875,79363,5799,1944,105
1883,1517,1742,79364,7710,2160,408
184,357,363,79366,1236,295,37
212,184,89,79367,756,265,6
43,33,19,79369,138,28,15
317,427,404,79370,1572,370,54
244,451,235,79371,1450,442,78
306,310,173,79372,1191,364,38
615,686,610,79373,2903,855,137
20,6,0,79376,49,10,13
64,48,37,79377,255,102,4
72,80,60,79378,290,71,7
138,183,68,79379,619,204,26
60,49,15,79380,173,43,6
426,460,189,79381,1528,411,42
1739,2033,920,79382,7122,2285,145
5073,1002,231,79401,7909,1571,32
4924,4025,2605,79403,17401,5268,579
2603,2612,1698,79404,10347,3168,266
1387,0,0,79406,6824,5437,0
7370,4967,2342,79407,21028,5685,664
4803,1790,1093,79410,9583,1442,455
3291,1861,747,79411,7894,1808,187
5157,3576,2070,79412,17141,5932,406
7555,4198,3262,79413,22149,5896,1238
7133,3418,2491,79414,18150,4565,543
6836,3566,1807,79415,17343,4662,472
13429,6091,4180,79416,33302,8444,1158
11097,9259,5585,79423,37960,11323,696
12633,11466,7666,79424,45948,12750,1433
535,727,737,79501,2959,843,117
138,244,234,79502,984,262,106
19,37,27,79503,195,25,87
707,711,840,79504,3157,728,171
58,82,69,79505,314,76,29
80,227,202,79506,679,113,57
270,460,193,79508,1403,443,37
1393,2174,1315,79510,7056,1854,320
262,425,243,79511,1278,304,44
3244,1646,1122,79512,7907,1611,284
57,41,87,79517,239,52,2
0,20,13,79518,51,7,11
0,10,30,79519,52,6,6
347,466,512,79520,2219,765,129
1214,866,806,79521,3795,672,237
472,493,718,79525,2261,556,22
176,163,262,79526,835,206,28
